periodo_denuncia;anio_denuncia;fecha_descarga;distrito_fiscal;especialidad;tipo_caso;generico;subgenerico;articulo;des_articulo;cantidad;ubigeo_pjfs;dpto_pjfs;prov_pjfs;dist_pjfs;fecha_corte
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108;Homicidio calificado;21;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108-B;Feminicidio;10;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;108-C;Sicariato;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;109;Homicidio por emoción violenta;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;111;Homicidio Culposo;110;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;HOMICIDIO;113;Instigación o ayuda al suicidio;20;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;121;Lesiones graves;122;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;121-A;Formas agravadas. Lesiones graves - víctima menor de edad  adulto mayor o persona con discapadidad;3;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;121-B;Lesiones graves por violencia contra las mujeres e integrantes del grupo familiar;6;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;122;Lesiones leves;1017;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;122-B;Agresiones en contra de las mujeres o integrantes del grupo familiar;6654;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;123;Lesiones preterintencionales con resultado fortuito;4;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;124;Lesiones Culposas;909;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VIDA/EL CUERPO Y LA SALUD;LESIONES;124-A;Daños al Concebido;7;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;356;Inducción a no votar o hacerlo en sentido determinado;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;357;Suplantación de votante;3;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LA VOLUNTAD POPULAR;DELITOS CONTRA EL DERECHO AL SUFRAGIO;359;Atentados contra el derecho de sufragio;1;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LOS DERECHOS INTELECTUALES;CONTRA LA PROPIEDAD INDUSTRIAL;222;Fabricación o uso no autorizado de patente;12;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LOS DERECHOS INTELECTUALES;CONTRA LA PROPIEDAD INDUSTRIAL;223;Uso o venta no autorizada de diseño o modelo industrial;5;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LOS DERECHOS INTELECTUALES;CONTRA LA PROPIEDAD INDUSTRIAL;225;Condición y grado de participación del agente;3;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LOS DERECHOS INTELECTUALES;CONTRA LOS DERECHOS DE AUTOR Y CONEXOS;220-D;Delitos contra la información sobre gestión de derechos;1;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LOS PODERES DEL ESTADO Y ORDEN CONSTITUCIONAL;REBELION   SEDICION Y MOTIN;346;Rebelión;1;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;CONTRA LOS PODERES DEL ESTADO Y ORDEN CONSTITUCIONAL;REBELION   SEDICION Y MOTIN;347;Sedición;1;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;D.LEG 813. LEY PENAL TRIBUTARIA;DEFRAUDACION TRIBUTARIA;4;Defraudación tributaria (D.L. 813);1;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;D.LEG 813. LEY PENAL TRIBUTARIA;DEFRAUDACION TRIBUTARIA;5;Defraudación tributaria (D.L. 813);1;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;D.LEG. 1106 LAVADO DE ACTIVOS;LAVADO DE ACTIVOS;1;Actos de conversión y transferencia;5;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);CONTRABANDO (D.ADUAN.);1;Contrabando.;6;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS ADUANEROS (LEY 28008);CONTRABANDO (D.ADUAN.);2;Modalidades de contrabando;56;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308;Tráfico ilegal de especies de flora y fauna silvestre;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308-A;Tráfico ilegal de especies acuáticas de la flora y fauna silvestre;8;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308-B;Extracción ilegal de especies acuáticas;7;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;308-C;Depredación de flora y fauna silvestre;1;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;310;Delitos contra los bosques o formaciones boscosas;33;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;310-A;Tráfico ilegal de productos forestales maderables;53;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;310-C;Formas agravadas (Art. 310  310-A  310-B);4;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;311;Utilización indebida de tierras agrícolas;9;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS CONTRA LOS RECURSOS NATURALES;313;Alteración del ambiente o paisaje;4;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;304;Contaminación del ambiente;21;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;305;Formas agravadas;1;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;306;Incumplimiento de las normas relativas al manejo de residuos sólidos;5;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;DELITOS DE CONTAMINACION;307-A;Delito de minería ilegal;15;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA;314;Responsabilidad de funcionario público por otorgamiento ilegal de derechos;11;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;DELITOS AMBIENTALES;RESPONSABILIDAD FUNCIONAL E INFORMACIÓN FALSA;314-B;Responsabilidad por información falsa contenida en informes;7;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS;2;Acceso Ilícito;9;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS;3;Atentado contra la integridad de datos informáticos;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS CONTRA DATOS Y SISTEMAS INFORMATICOS;4;Atentado contra la integridad de sistemas informáticos;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA EL PATRIMONIO;8;Fraude informático;377;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA LA FE PUBLICA;9;Suplantación de identidad;109;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA LA INDEMNIDAD Y LIBERTAD SEXUALES;5;Proposiciones a niños  niñas y adolescentes con fines sexuales por medios tecnológicos;4;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DELITOS INFORMATICOS CONTRA LA INTIMIDAD Y EL SECRETO DE LAS COMUNICACIONES;7;Interceptación de datos informáticos;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DISPOSICIONES COMUNES;10;Abuso de mecanismos y dispositivos informáticos;10;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LAMBAYEQUE;PENAL;DENUNCIA;LEY Nº 30096  LEY DE DELITOS INFORMATICOS;DISPOSICIONES COMUNES;11;Agravantes;2;140101;LAMBAYEQUE;CHICLAYO;CHICLAYO;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ESTADO Y LA DEFENSA NACIONAL;ATENTADOS CONTRA SEGURIDAD NACIONAL Y TRAICIÓN A LA PATRIA;325;Atentado contra la integridad nacional;2;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;130;Injuria;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;131;Calumnia;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL HONOR;INJURIA CALUMNIA Y DIFAMACION;132;Difamación;2;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ORDEN ECONOMICO;ACAPARAMIENTO  ESPECULACION  ADULTERACION;235;Adulteración;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;252;Fabricación y falsificación de moneda de curso legal;7;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;253;Alteración de la moneda de curso legal;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;254;Tráfico de moneda falsa;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;255;Fabricación o introducción en el territorio de la República de instrumentos destinados a la falsificación de billetes o monedas;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;256;Alteración de billetes o monedas;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;257-A;Formas agravadas;2;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL ORDEN FINANCIERO Y MONETARIO;DELITOS MONETARIOS;258;Emisión ilegal de billetes y otros;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;190;Apropiación ilícita común;21;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;192;Apropiación irregular;2;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;193;Apropiación de prenda;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;APROPIACION ILICITA;S/Art;APROPIACIÓN ILÍCITA;2;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;CONTRA EL PATRIMONIO (Sin especificar delito subgenérico);S/Art;CONTRA EL PATRIMONIO;24;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;DAÑOS;205;Daño simple;22;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;DAÑOS;206;Formas agravadas;5;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;DAÑOS;206-A;Abandono y actos de crueldad contra animales domésticos y silvestres;2;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;DAÑOS;S/Art;DAÑOS;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ESTAFA Y OTRAS DEFRAUDACIONES;196;Estafa;119;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ESTAFA Y OTRAS DEFRAUDACIONES;196-A;Estafa agravada;45;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ESTAFA Y OTRAS DEFRAUDACIONES;197;Casos de defraudación;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ESTAFA Y OTRAS DEFRAUDACIONES;S/Art;ESTAFA Y OTRAS DEFRAUDACIONES;21;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;EXTORSION;200;Extorsión.;71;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;EXTORSION;201;Chantaje;2;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;EXTORSION;S/Art;EXTORSIÓN;7;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;FRAUDE EN LA ADMINISTR. DE PERS. JURID.;198;Administración fraudulenta;5;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;HURTO;185;Hurto simple;174;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;HURTO;186;Hurto agravado;705;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;HURTO;187;Hurto de uso;2;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;HURTO;S/Art;HURTO;51;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;RECEPTACION;194;Receptación.;91;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;RECEPTACION;195;Formas agravadas;41;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;RECEPTACION;S/Art;RECEPTACIÓN;8;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ROBO;188;Robo.;42;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ROBO;189;Robo agravado;268;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;ROBO;S/Art;ROBO;14;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;USURPACION;202;Usurpación.;21;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;USURPACION;204;Formas agravadas de usurpación;53;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO;USURPACION;S/Art;USURPACIÓN;3;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO CULTURAL;CONTRA LOS BIENES CULTURALES;228;Extracción ilegal de bienes culturales;10;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA EL PATRIMONIO CULTURAL;CONTRA LOS BIENES CULTURALES;S/Art;DELITOS CONTRA LOS BIENES CULTURALES;1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA LA ADMINISTRACION PUBLICA;DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS;376;Abuso de autoridad;70;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA LA ADMINISTRACION PUBLICA;DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS;377;Omisión  rehusamiento o demora de actos funcionales (abuso de autoridad);55;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA LA ADMINISTRACION PUBLICA;DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS;380;Abandono de cargo (abuso de autoridad);1;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA LA ADMINISTRACION PUBLICA;DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS;381;Nombramiento o aceptación ilegal (abuso de autoridad);9;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA LA ADMINISTRACION PUBLICA;DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS;382;Concusión;21;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA LA ADMINISTRACION PUBLICA;DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS;383;Cobro indebido (concusión);15;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA LA ADMINISTRACION PUBLICA;DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS;384;Colusión simple y agravada (concusión);98;150101;LIMA;LIMA;LIMA;19/06/2023
ENERO - MAYO;2023;6/06/2023;LIMA CENTRO;PENAL;DENUNCIA;CONTRA LA ADMINISTRACION PUBLICA;DELITOS COMETIDOS POR FUNCIONARIOS PUBLICOS;385;Patrocinio ilegal (concusión);8;150101;LIMA;LIMA;LIMA;19/06/2023
